EventType,EventTime_ET,OffsetMin,Minute_ET,Actual,Forecast,Previous,BTC_ret_1m,ETH_ret_1m,Surprise,Category,BTC_volume_1m,ETH_volume_1m
CPI,2024-08-14 08:30:00-04:00,116,2024-08-14 10:26:00-04:00,0.2,0.2,0.1,-0.00151488,-0.00126268,0,Equal,62.53,1645.01
CPI,2024-08-14 08:30:00-04:00,117,2024-08-14 10:27:00-04:00,0.2,0.2,0.1,0.00075244,-0.00008654,0,Equal,48.77,286.07
CPI,2024-08-14 08:30:00-04:00,118,2024-08-14 10:28:00-04:00,0.2,0.2,0.1,0.00039792,-0.00060209,0,Equal,32.26,270.34
CPI,2024-08-14 08:30:00-04:00,119,2024-08-14 10:29:00-04:00,0.2,0.2,0.1,0.00185965,0.00192408,0,Equal,61.28,609.54
CPI,2024-08-14 08:30:00-04:00,120,2024-08-14 10:30:00-04:00,0.2,0.2,0.1,-0.00044611,-0.00116501,0,Equal,59.6,311.82
CPI,2024-09-11 08:30:00-04:00,-60,2024-09-11 07:30:00-04:00,0.3,0.2,0.2,0.00034689,0.00035292,0.1,Above,3.85,34.32
CPI,2024-09-11 08:30:00-04:00,-59,2024-09-11 07:31:00-04:00,0.3,0.2,0.2,0.00028771,0.00022373,0.1,Above,6.17,186.85
CPI,2024-09-11 08:30:00-04:00,-58,2024-09-11 07:32:00-04:00,0.3,0.2,0.2,0.00017642,-0.00032261,0.1,Above,49.65,199.84
CPI,2024-09-11 08:30:00-04:00,-57,2024-09-11 07:33:00-04:00,0.3,0.2,0.2,-0.00042009,-0.00040447,0.1,Above,17.18,24.01
CPI,2024-09-11 08:30:00-04:00,-56,2024-09-11 07:34:00-04:00,0.3,0.2,0.2,0.00034975,0.00077053,0.1,Above,4.21,62.07
CPI,2024-09-11 08:30:00-04:00,-55,2024-09-11 07:35:00-04:00,0.3,0.2,0.2,-0.00004141,-0.00006882,0.1,Above,5.59,86.03
CPI,2024-09-11 08:30:00-04:00,-54,2024-09-11 07:36:00-04:00,0.3,0.2,0.2,0.0006406,0.00038284,0.1,Above,14.59,86.38
CPI,2024-09-11 08:30:00-04:00,-53,2024-09-11 07:37:00-04:00,0.3,0.2,0.2,0.00030715,0.00059769,0.1,Above,17.78,112.93
CPI,2024-09-11 08:30:00-04:00,-52,2024-09-11 07:38:00-04:00,0.3,0.2,0.2,0.00022114,0.00003868,0.1,Above,40.54,155.41
CPI,2024-09-11 08:30:00-04:00,-51,2024-09-11 07:39:00-04:00,0.3,0.2,0.2,0.00060799,0.00084225,0.1,Above,14.46,84.43
CPI,2024-09-11 08:30:00-04:00,-50,2024-09-11 07:40:00-04:00,0.3,0.2,0.2,-0.00006034,-0.00010734,0.1,Above,69.31,202.42
CPI,2024-09-11 08:30:00-04:00,-49,2024-09-11 07:41:00-04:00,0.3,0.2,0.2,-0.00067592,0.00026194,0.1,Above,19.42,128.92
CPI,2024-09-11 08:30:00-04:00,-48,2024-09-11 07:42:00-04:00,0.3,0.2,0.2,-0.0002234,-0.00055379,0.1,Above,31.37,35.17
CPI,2024-09-11 08:30:00-04:00,-47,2024-09-11 07:43:00-04:00,0.3,0.2,0.2,0.00021113,-0.00022765,0.1,Above,9.32,140.54
CPI,2024-09-11 08:30:00-04:00,-46,2024-09-11 07:44:00-04:00,0.3,0.2,0.2,-0.00045632,-0.00018044,0.1,Above,14.68,42.33
CPI,2024-09-11 08:30:00-04:00,-45,2024-09-11 07:45:00-04:00,0.3,0.2,0.2,-0.0005999,-0.00064886,0.1,Above,11.55,79.46
CPI,2024-09-11 08:30:00-04:00,-44,2024-09-11 07:46:00-04:00,0.3,0.2,0.2,0.00052148,0.00049878,0.1,Above,28.94,46.76
CPI,2024-09-11 08:30:00-04:00,-43,2024-09-11 07:47:00-04:00,0.3,0.2,0.2,-0.00000898,0.00004298,0.1,Above,12.92,112.11
CPI,2024-09-11 08:30:00-04:00,-42,2024-09-11 07:48:00-04:00,0.3,0.2,0.2,-0.00025259,-0.00063603,0.1,Above,22.09,92.41
CPI,2024-09-11 08:30:00-04:00,-41,2024-09-11 07:49:00-04:00,0.3,0.2,0.2,0.00009602,0.00024942,0.1,Above,17.76,90.54
CPI,2024-09-11 08:30:00-04:00,-40,2024-09-11 07:50:00-04:00,0.3,0.2,0.2,0.0001656,-0.0000172,0.1,Above,11.97,116.01
CPI,2024-09-11 08:30:00-04:00,-39,2024-09-11 07:51:00-04:00,0.3,0.2,0.2,0.00074967,0.00103182,0.1,Above,12.64,111.69
CPI,2024-09-11 08:30:00-04:00,-38,2024-09-11 07:52:00-04:00,0.3,0.2,0.2,0.00017337,-0.00037795,0.1,Above,15.24,78.73
CPI,2024-09-11 08:30:00-04:00,-37,2024-09-11 07:53:00-04:00,0.3,0.2,0.2,-0.00028157,-0.00020623,0.1,Above,18.8,102.8
CPI,2024-09-11 08:30:00-04:00,-36,2024-09-11 07:54:00-04:00,0.3,0.2,0.2,0.00007041,0.00012462,0.1,Above,14.74,46.85
CPI,2024-09-11 08:30:00-04:00,-35,2024-09-11 07:55:00-04:00,0.3,0.2,0.2,-0.00054408,-0.00066171,0.1,Above,15.99,68.14
CPI,2024-09-11 08:30:00-04:00,-34,2024-09-11 07:56:00-04:00,0.3,0.2,0.2,-0.00052711,-0.00048156,0.1,Above,9.83,52.23
CPI,2024-09-11 08:30:00-04:00,-33,2024-09-11 07:57:00-04:00,0.3,0.2,0.2,0.00042325,0.00043878,0.1,Above,8.12,41.65
CPI,2024-09-11 08:30:00-04:00,-32,2024-09-11 07:58:00-04:00,0.3,0.2,0.2,-0.00012629,0.00015049,0.1,Above,44.48,142.73
CPI,2024-09-11 08:30:00-04:00,-31,2024-09-11 07:59:00-04:00,0.3,0.2,0.2,0.00052794,0.00067497,0.1,Above,18.75,117.04
CPI,2024-09-11 08:30:00-04:00,-30,2024-09-11 08:00:00-04:00,0.3,0.2,0.2,-0.00048998,-0.00085926,0.1,Above,5.45,65.64
CPI,2024-09-11 08:30:00-04:00,-29,2024-09-11 08:01:00-04:00,0.3,0.2,0.2,0.00004439,0.0002795,0.1,Above,19.84,34.29
CPI,2024-09-11 08:30:00-04:00,-28,2024-09-11 08:02:00-04:00,0.3,0.2,0.2,-0.00039949,-0.0003697,0.1,Above,5.82,85.03
CPI,2024-09-11 08:30:00-04:00,-27,2024-09-11 08:03:00-04:00,0.3,0.2,0.2,-0.00000123,-0.0000387,0.1,Above,24.9,109.66
CPI,2024-09-11 08:30:00-04:00,-26,2024-09-11 08:04:00-04:00,0.3,0.2,0.2,-0.00087982,-0.00037415,0.1,Above,52.36,264.73
CPI,2024-09-11 08:30:00-04:00,-25,2024-09-11 08:05:00-04:00,0.3,0.2,0.2,0.00039753,0.00098089,0.1,Above,14.1,194.91
CPI,2024-09-11 08:30:00-04:00,-24,2024-09-11 08:06:00-04:00,0.3,0.2,0.2,-0.00013381,-0.0002149,0.1,Above,22.7,50.05
CPI,2024-09-11 08:30:00-04:00,-23,2024-09-11 08:07:00-04:00,0.3,0.2,0.2,0.00015939,0.00008168,0.1,Above,3.83,28.68
CPI,2024-09-11 08:30:00-04:00,-22,2024-09-11 08:08:00-04:00,0.3,0.2,0.2,0.00047793,0.0005846,0.1,Above,6.45,39.36
CPI,2024-09-11 08:30:00-04:00,-21,2024-09-11 08:09:00-04:00,0.3,0.2,0.2,0.00033286,0.00006014,0.1,Above,7.14,51.38
CPI,2024-09-11 08:30:00-04:00,-20,2024-09-11 08:10:00-04:00,0.3,0.2,0.2,0.00024661,0.00010739,0.1,Above,7.52,110.51
CPI,2024-09-11 08:30:00-04:00,-19,2024-09-11 08:11:00-04:00,0.3,0.2,0.2,-0.0007444,-0.00091919,0.1,Above,9.49,35.49
CPI,2024-09-11 08:30:00-04:00,-18,2024-09-11 08:12:00-04:00,0.3,0.2,0.2,0.00094939,0.00131556,0.1,Above,8.74,55.43
CPI,2024-09-11 08:30:00-04:00,-17,2024-09-11 08:13:00-04:00,0.3,0.2,0.2,0.00035936,0.00051523,0.1,Above,14.28,275.99
CPI,2024-09-11 08:30:00-04:00,-16,2024-09-11 08:14:00-04:00,0.3,0.2,0.2,-0.0000704,-0.00020599,0.1,Above,6.07,104.45
CPI,2024-09-11 08:30:00-04:00,-15,2024-09-11 08:15:00-04:00,0.3,0.2,0.2,0.00010544,0.0006653,0.1,Above,19.55,189.51
CPI,2024-09-11 08:30:00-04:00,-14,2024-09-11 08:16:00-04:00,0.3,0.2,0.2,-0.00021085,-0.00060909,0.1,Above,5.34,104.32
CPI,2024-09-11 08:30:00-04:00,-13,2024-09-11 08:17:00-04:00,0.3,0.2,0.2,0.00073901,0.00114168,0.1,Above,11.46,251.3
CPI,2024-09-11 08:30:00-04:00,-12,2024-09-11 08:18:00-04:00,0.3,0.2,0.2,0.00021109,-0.00012433,0.1,Above,8.4,140.03
CPI,2024-09-11 08:30:00-04:00,-11,2024-09-11 08:19:00-04:00,0.3,0.2,0.2,0.00063349,0.00073748,0.1,Above,22.67,54.42
CPI,2024-09-11 08:30:00-04:00,-10,2024-09-11 08:20:00-04:00,0.3,0.2,0.2,-0.00090973,-0.00062982,0.1,Above,22.8,205.66
CPI,2024-09-11 08:30:00-04:00,-9,2024-09-11 08:21:00-04:00,0.3,0.2,0.2,0.00048853,0.0006345,0.1,Above,12.99,96.31
CPI,2024-09-11 08:30:00-04:00,-8,2024-09-11 08:22:00-04:00,0.3,0.2,0.2,-0.00006787,-0.00008569,0.1,Above,16.43,138.4
CPI,2024-09-11 08:30:00-04:00,-7,2024-09-11 08:23:00-04:00,0.3,0.2,0.2,-0.00079095,-0.00066415,0.1,Above,12.3,128.85
CPI,2024-09-11 08:30:00-04:00,-6,2024-09-11 08:24:00-04:00,0.3,0.2,0.2,-0.00179135,-0.00172365,0.1,Above,24.11,314.07
CPI,2024-09-11 08:30:00-04:00,-5,2024-09-11 08:25:00-04:00,0.3,0.2,0.2,0.00036335,0.0006958,0.1,Above,19.33,135.12
CPI,2024-09-11 08:30:00-04:00,-4,2024-09-11 08:26:00-04:00,0.3,0.2,0.2,-0.00084593,-0.00094855,0.1,Above,20.02,98.44
CPI,2024-09-11 08:30:00-04:00,-3,2024-09-11 08:27:00-04:00,0.3,0.2,0.2,0.00121459,0.00126308,0.1,Above,36.16,252.91
CPI,2024-09-11 08:30:00-04:00,-2,2024-09-11 08:28:00-04:00,0.3,0.2,0.2,0.00014517,-0.00040333,0.1,Above,6.96,73.32
CPI,2024-09-11 08:30:00-04:00,-1,2024-09-11 08:29:00-04:00,0.3,0.2,0.2,0.0010678,0.0017728,0.1,Above,11.87,156.7
CPI,2024-09-11 08:30:00-04:00,0,2024-09-11 08:30:00-04:00,0.3,0.2,0.2,-0.00494284,-0.00414349,0.1,Above,644.87,4339.5
CPI,2024-09-11 08:30:00-04:00,1,2024-09-11 08:31:00-04:00,0.3,0.2,0.2,0.00115171,0.00121767,0.1,Above,202.37,859.66
CPI,2024-09-11 08:30:00-04:00,2,2024-09-11 08:32:00-04:00,0.3,0.2,0.2,0.0023504,0.00214015,0.1,Above,135.14,852.05
CPI,2024-09-11 08:30:00-04:00,3,2024-09-11 08:33:00-04:00,0.3,0.2,0.2,-0.00227317,-0.00289032,0.1,Above,64.16,421.25
CPI,2024-09-11 08:30:00-04:00,4,2024-09-11 08:34:00-04:00,0.3,0.2,0.2,-0.00035341,-0.00023654,0.1,Above,29.54,224.49
CPI,2024-09-11 08:30:00-04:00,5,2024-09-11 08:35:00-04:00,0.3,0.2,0.2,-0.00024735,-0.00101522,0.1,Above,83.8,410.36
CPI,2024-09-11 08:30:00-04:00,6,2024-09-11 08:36:00-04:00,0.3,0.2,0.2,-0.00142845,-0.00127461,0.1,Above,43.98,488.4
CPI,2024-09-11 08:30:00-04:00,7,2024-09-11 08:37:00-04:00,0.3,0.2,0.2,0.00026228,0.0002975,0.1,Above,53.3,131.64
CPI,2024-09-11 08:30:00-04:00,8,2024-09-11 08:38:00-04:00,0.3,0.2,0.2,0.00258333,0.00340086,0.1,Above,37.85,436.79
CPI,2024-09-11 08:30:00-04:00,9,2024-09-11 08:39:00-04:00,0.3,0.2,0.2,-0.00102354,-0.00087203,0.1,Above,27.21,346.13
CPI,2024-09-11 08:30:00-04:00,10,2024-09-11 08:40:00-04:00,0.3,0.2,0.2,-0.00134257,-0.00182728,0.1,Above,27.43,170
CPI,2024-09-11 08:30:00-04:00,11,2024-09-11 08:41:00-04:00,0.3,0.2,0.2,-0.00007093,-0.00032305,0.1,Above,16.42,329.03
CPI,2024-09-11 08:30:00-04:00,12,2024-09-11 08:42:00-04:00,0.3,0.2,0.2,0.0001065,0.00006463,0.1,Above,17.01,181.37
CPI,2024-09-11 08:30:00-04:00,13,2024-09-11 08:43:00-04:00,0.3,0.2,0.2,-0.00003573,-0.0009177,0.1,Above,17.17,367.63
CPI,2024-09-11 08:30:00-04:00,14,2024-09-11 08:44:00-04:00,0.3,0.2,0.2,-0.00060125,-0.00102636,0.1,Above,41.17,402.74
CPI,2024-09-11 08:30:00-04:00,15,2024-09-11 08:45:00-04:00,0.3,0.2,0.2,-0.00081401,0.00004317,0.1,Above,65.21,375.79
CPI,2024-09-11 08:30:00-04:00,16,2024-09-11 08:46:00-04:00,0.3,0.2,0.2,-0.00081521,0.00019857,0.1,Above,151.7,536.46
CPI,2024-09-11 08:30:00-04:00,17,2024-09-11 08:47:00-04:00,0.3,0.2,0.2,0.00287239,0.00230464,0.1,Above,56,400.68
CPI,2024-09-11 08:30:00-04:00,18,2024-09-11 08:48:00-04:00,0.3,0.2,0.2,-0.00130816,-0.00103341,0.1,Above,33.37,165.1
CPI,2024-09-11 08:30:00-04:00,19,2024-09-11 08:49:00-04:00,0.3,0.2,0.2,0.00123889,0.001125,0.1,Above,15.69,123.08
CPI,2024-09-11 08:30:00-04:00,20,2024-09-11 08:50:00-04:00,0.3,0.2,0.2,-0.0006863,-0.00088263,0.1,Above,18,202.46
CPI,2024-09-11 08:30:00-04:00,21,2024-09-11 08:51:00-04:00,0.3,0.2,0.2,-0.00012702,-0.00075844,0.1,Above,9.52,287.01
CPI,2024-09-11 08:30:00-04:00,22,2024-09-11 08:52:00-04:00,0.3,0.2,0.2,0.00063697,0.00082801,0.1,Above,13.52,56.15
CPI,2024-09-11 08:30:00-04:00,23,2024-09-11 08:53:00-04:00,0.3,0.2,0.2,0.00159122,0.00181409,0.1,Above,48.29,120.08
CPI,2024-09-11 08:30:00-04:00,24,2024-09-11 08:54:00-04:00,0.3,0.2,0.2,-0.00007627,-0.00002151,0.1,Above,30.61,100.45
CPI,2024-09-11 08:30:00-04:00,25,2024-09-11 08:55:00-04:00,0.3,0.2,0.2,0.00142427,0.00108393,0.1,Above,52.34,81.02
CPI,2024-09-11 08:30:00-04:00,26,2024-09-11 08:56:00-04:00,0.3,0.2,0.2,0.00140743,0.00189911,0.1,Above,57.12,269.23
CPI,2024-09-11 08:30:00-04:00,27,2024-09-11 08:57:00-04:00,0.3,0.2,0.2,-0.00007342,0.00153099,0.1,Above,33.98,1472.48
CPI,2024-09-11 08:30:00-04:00,28,2024-09-11 08:58:00-04:00,0.3,0.2,0.2,-0.00126752,-0.00077503,0.1,Above,22.35,450.51
CPI,2024-09-11 08:30:00-04:00,29,2024-09-11 08:59:00-04:00,0.3,0.2,0.2,0.0004231,0.00048852,0.1,Above,3.51,134.58
CPI,2024-09-11 08:30:00-04:00,30,2024-09-11 09:00:00-04:00,0.3,0.2,0.2,0.00119793,0.00092516,0.1,Above,13.43,171.41
CPI,2024-09-11 08:30:00-04:00,31,2024-09-11 09:01:00-04:00,0.3,0.2,0.2,-0.00112961,-0.00047071,0.1,Above,46.28,250.52
CPI,2024-09-11 08:30:00-04:00,32,2024-09-11 09:02:00-04:00,0.3,0.2,0.2,0.00247041,0.00266292,0.1,Above,35.15,567.04
CPI,2024-09-11 08:30:00-04:00,33,2024-09-11 09:03:00-04:00,0.3,0.2,0.2,0.00154486,0.00042699,0.1,Above,104.77,709.65
CPI,2024-09-11 08:30:00-04:00,34,2024-09-11 09:04:00-04:00,0.3,0.2,0.2,0.00056353,0.00103713,0.1,Above,91.9,497.15
CPI,2024-09-11 08:30:00-04:00,35,2024-09-11 09:05:00-04:00,0.3,0.2,0.2,0.00178875,0.00288646,0.1,Above,91.27,1024.49
CPI,2024-09-11 08:30:00-04:00,36,2024-09-11 09:06:00-04:00,0.3,0.2,0.2,-0.00150051,-0.00194711,0.1,Above,78.65,625.93
CPI,2024-09-11 08:30:00-04:00,37,2024-09-11 09:07:00-04:00,0.3,0.2,0.2,-0.00128796,-0.00235984,0.1,Above,42.09,440.59
CPI,2024-09-11 08:30:00-04:00,38,2024-09-11 09:08:00-04:00,0.3,0.2,0.2,-0.00106365,-0.00157125,0.1,Above,32.88,362.47
CPI,2024-09-11 08:30:00-04:00,39,2024-09-11 09:09:00-04:00,0.3,0.2,0.2,-0.00032095,-0.00044902,0.1,Above,28.12,100.51
CPI,2024-09-11 08:30:00-04:00,40,2024-09-11 09:10:00-04:00,0.3,0.2,0.2,0.00084394,0.00081716,0.1,Above,29.85,98.02
CPI,2024-09-11 08:30:00-04:00,41,2024-09-11 09:11:00-04:00,0.3,0.2,0.2,0.00042161,-0.00044459,0.1,Above,43.66,249.99
CPI,2024-09-11 08:30:00-04:00,42,2024-09-11 09:12:00-04:00,0.3,0.2,0.2,0.00024584,0.00058592,0.1,Above,18.74,313.85
CPI,2024-09-11 08:30:00-04:00,43,2024-09-11 09:13:00-04:00,0.3,0.2,0.2,-0.00080738,-0.00094888,0.1,Above,19.56,153.39
CPI,2024-09-11 08:30:00-04:00,44,2024-09-11 09:14:00-04:00,0.3,0.2,0.2,0.0008683,0.00131772,0.1,Above,24.82,104.79
CPI,2024-09-11 08:30:00-04:00,45,2024-09-11 09:15:00-04:00,0.3,0.2,0.2,-0.00044641,-0.00089299,0.1,Above,28.16,708.48
CPI,2024-09-11 08:30:00-04:00,46,2024-09-11 09:16:00-04:00,0.3,0.2,0.2,0.00207236,0.00193298,0.1,Above,27.02,207.33
CPI,2024-09-11 08:30:00-04:00,47,2024-09-11 09:17:00-04:00,0.3,0.2,0.2,0.00067545,0.00047378,0.1,Above,36.49,169.18
CPI,2024-09-11 08:30:00-04:00,48,2024-09-11 09:18:00-04:00,0.3,0.2,0.2,-0.0005848,-0.00065273,0.1,Above,28.56,458.28
CPI,2024-09-11 08:30:00-04:00,49,2024-09-11 09:19:00-04:00,0.3,0.2,0.2,0.00084047,0.00104164,0.1,Above,28.64,177.55
CPI,2024-09-11 08:30:00-04:00,50,2024-09-11 09:20:00-04:00,0.3,0.2,0.2,-0.00071982,-0.00077189,0.1,Above,22.39,157.18
CPI,2024-09-11 08:30:00-04:00,51,2024-09-11 09:21:00-04:00,0.3,0.2,0.2,-0.00119169,-0.00143827,0.1,Above,22.98,551.31
CPI,2024-09-11 08:30:00-04:00,52,2024-09-11 09:22:00-04:00,0.3,0.2,0.2,0.00024578,0.0001154,0.1,Above,12.72,66.27
CPI,2024-09-11 08:30:00-04:00,53,2024-09-11 09:23:00-04:00,0.3,0.2,0.2,-0.00014049,0.00100428,0.1,Above,19.18,432.95
CPI,2024-09-11 08:30:00-04:00,54,2024-09-11 09:24:00-04:00,0.3,0.2,0.2,0.00052659,-0.0000555,0.1,Above,31.96,186.04
CPI,2024-09-11 08:30:00-04:00,55,2024-09-11 09:25:00-04:00,0.3,0.2,0.2,-0.00054472,-0.00094355,0.1,Above,11.54,84.4
CPI,2024-09-11 08:30:00-04:00,56,2024-09-11 09:26:00-04:00,0.3,0.2,0.2,-0.00151666,-0.00179487,0.1,Above,13.28,189.67
CPI,2024-09-11 08:30:00-04:00,57,2024-09-11 09:27:00-04:00,0.3,0.2,0.2,0.00041813,0.00017125,0.1,Above,7.85,91.91
CPI,2024-09-11 08:30:00-04:00,58,2024-09-11 09:28:00-04:00,0.3,0.2,0.2,-0.00023145,-0.00033388,0.1,Above,6.21,52.45
CPI,2024-09-11 08:30:00-04:00,59,2024-09-11 09:29:00-04:00,0.3,0.2,0.2,-0.0016,-0.00096771,0.1,Above,35,185.73
CPI,2024-09-11 08:30:00-04:00,60,2024-09-11 09:30:00-04:00,0.3,0.2,0.2,-0.00225211,-0.00200158,0.1,Above,200.97,1607.62
CPI,2024-09-11 08:30:00-04:00,61,2024-09-11 09:31:00-04:00,0.3,0.2,0.2,-0.00007071,0.00004724,0.1,Above,42.04,320.26
CPI,2024-09-11 08:30:00-04:00,62,2024-09-11 09:32:00-04:00,0.3,0.2,0.2,0.00027668,-0.00132268,0.1,Above,50.66,323.7
CPI,2024-09-11 08:30:00-04:00,63,2024-09-11 09:33:00-04:00,0.3,0.2,0.2,-0.00062884,-0.0001204,0.1,Above,40.21,239.62
CPI,2024-09-11 08:30:00-04:00,64,2024-09-11 09:34:00-04:00,0.3,0.2,0.2,-0.00472763,-0.00455437,0.1,Above,146.91,969.37
CPI,2024-09-11 08:30:00-04:00,65,2024-09-11 09:35:00-04:00,0.3,0.2,0.2,0.00021588,0.00054868,0.1,Above,100.86,1754.29
CPI,2024-09-11 08:30:00-04:00,66,2024-09-11 09:36:00-04:00,0.3,0.2,0.2,0.00134338,0.00043611,0.1,Above,45.37,663.78
CPI,2024-09-11 08:30:00-04:00,67,2024-09-11 09:37:00-04:00,0.3,0.2,0.2,-0.00120337,-0.00132935,0.1,Above,63.37,634.01
CPI,2024-09-11 08:30:00-04:00,68,2024-09-11 09:38:00-04:00,0.3,0.2,0.2,0.00085046,0.00196642,0.1,Above,61.45,293.04
CPI,2024-09-11 08:30:00-04:00,69,2024-09-11 09:39:00-04:00,0.3,0.2,0.2,-0.00223092,-0.00201001,0.1,Above,47.95,276.07
CPI,2024-09-11 08:30:00-04:00,70,2024-09-11 09:40:00-04:00,0.3,0.2,0.2,0.00044729,0.00047542,0.1,Above,65.5,453.33
CPI,2024-09-11 08:30:00-04:00,71,2024-09-11 09:41:00-04:00,0.3,0.2,0.2,0.00164612,0.00076463,0.1,Above,41.41,225.34
CPI,2024-09-11 08:30:00-04:00,72,2024-09-11 09:42:00-04:00,0.3,0.2,0.2,-0.00084986,0.00056548,0.1,Above,51.81,206.33
CPI,2024-09-11 08:30:00-04:00,73,2024-09-11 09:43:00-04:00,0.3,0.2,0.2,-0.00230383,-0.00229085,0.1,Above,49.86,212.21
CPI,2024-09-11 08:30:00-04:00,74,2024-09-11 09:44:00-04:00,0.3,0.2,0.2,0.00198252,0.00223989,0.1,Above,16.83,361.18
CPI,2024-09-11 08:30:00-04:00,75,2024-09-11 09:45:00-04:00,0.3,0.2,0.2,-0.00084022,-0.00033653,0.1,Above,35.73,331.57
CPI,2024-09-11 08:30:00-04:00,76,2024-09-11 09:46:00-04:00,0.3,0.2,0.2,-0.0020083,-0.00127751,0.1,Above,222.65,715.91
CPI,2024-09-11 08:30:00-04:00,77,2024-09-11 09:47:00-04:00,0.3,0.2,0.2,0.00133291,0.00133532,0.1,Above,49.99,196.56
CPI,2024-09-11 08:30:00-04:00,78,2024-09-11 09:48:00-04:00,0.3,0.2,0.2,-0.00074581,-0.0008545,0.1,Above,61.63,219.64
CPI,2024-09-11 08:30:00-04:00,79,2024-09-11 09:49:00-04:00,0.3,0.2,0.2,-0.00066056,-0.00179685,0.1,Above,33.68,203.99
CPI,2024-09-11 08:30:00-04:00,80,2024-09-11 09:50:00-04:00,0.3,0.2,0.2,-0.0038191,-0.00321073,0.1,Above,358.98,4962.85
CPI,2024-09-11 08:30:00-04:00,81,2024-09-11 09:51:00-04:00,0.3,0.2,0.2,-0.00056716,-0.00202728,0.1,Above,128.28,1420.32
CPI,2024-09-11 08:30:00-04:00,82,2024-09-11 09:52:00-04:00,0.3,0.2,0.2,0.00017481,0.00031319,0.1,Above,92.2,774.38
CPI,2024-09-11 08:30:00-04:00,83,2024-09-11 09:53:00-04:00,0.3,0.2,0.2,-0.00122206,-0.0034049,0.1,Above,91.18,1543.91
CPI,2024-09-11 08:30:00-04:00,84,2024-09-11 09:54:00-04:00,0.3,0.2,0.2,-0.00120729,-0.00063269,0.1,Above,61.55,956.62
CPI,2024-09-11 08:30:00-04:00,85,2024-09-11 09:55:00-04:00,0.3,0.2,0.2,0.00179701,0.00142336,0.1,Above,41.84,904.62
CPI,2024-09-11 08:30:00-04:00,86,2024-09-11 09:56:00-04:00,0.3,0.2,0.2,-0.00104365,-0.00061911,0.1,Above,49.51,656.04
CPI,2024-09-11 08:30:00-04:00,87,2024-09-11 09:57:00-04:00,0.3,0.2,0.2,-0.00143085,-0.00286625,0.1,Above,107.2,1558
CPI,2024-09-11 08:30:00-04:00,88,2024-09-11 09:58:00-04:00,0.3,0.2,0.2,-0.00042713,0.0013038,0.1,Above,36.91,673.3
CPI,2024-09-11 08:30:00-04:00,89,2024-09-11 09:59:00-04:00,0.3,0.2,0.2,-0.00132834,-0.00026217,0.1,Above,147.6,1023.75
CPI,2024-09-11 08:30:00-04:00,90,2024-09-11 10:00:00-04:00,0.3,0.2,0.2,0.00111231,0.00138986,0.1,Above,139.66,1751
CPI,2024-09-11 08:30:00-04:00,91,2024-09-11 10:01:00-04:00,0.3,0.2,0.2,0.00064514,0.00085109,0.1,Above,97.86,1192.04
CPI,2024-09-11 08:30:00-04:00,92,2024-09-11 10:02:00-04:00,0.3,0.2,0.2,0.00017551,0.00003053,0.1,Above,35.93,303.74
CPI,2024-09-11 08:30:00-04:00,93,2024-09-11 10:03:00-04:00,0.3,0.2,0.2,0.00050476,0.0003445,0.1,Above,78.42,341.52
CPI,2024-09-11 08:30:00-04:00,94,2024-09-11 10:04:00-04:00,0.3,0.2,0.2,0.00103569,-0.00008718,0.1,Above,51.39,241.44
CPI,2024-09-11 08:30:00-04:00,95,2024-09-11 10:05:00-04:00,0.3,0.2,0.2,-0.00021186,0.00054495,0.1,Above,41.68,403.38
CPI,2024-09-11 08:30:00-04:00,96,2024-09-11 10:06:00-04:00,0.3,0.2,0.2,-0.00157791,-0.00080609,0.1,Above,77.5,368.01
CPI,2024-09-11 08:30:00-04:00,97,2024-09-11 10:07:00-04:00,0.3,0.2,0.2,0.00025486,-0.00003925,0.1,Above,47.26,189.78
CPI,2024-09-11 08:30:00-04:00,98,2024-09-11 10:08:00-04:00,0.3,0.2,0.2,0.00168314,0.0017182,0.1,Above,41.75,514.54
CPI,2024-09-11 08:30:00-04:00,99,2024-09-11 10:09:00-04:00,0.3,0.2,0.2,-0.0001035,-0.00014366,0.1,Above,57.16,256.78
CPI,2024-09-11 08:30:00-04:00,100,2024-09-11 10:10:00-04:00,0.3,0.2,0.2,-0.0015768,-0.00102756,0.1,Above,32.82,149.09
CPI,2024-09-11 08:30:00-04:00,101,2024-09-11 10:11:00-04:00,0.3,0.2,0.2,0.00139629,0.00123782,0.1,Above,37.56,188.6
CPI,2024-09-11 08:30:00-04:00,102,2024-09-11 10:12:00-04:00,0.3,0.2,0.2,-0.00037371,-0.00014365,0.1,Above,25.23,116.95
CPI,2024-09-11 08:30:00-04:00,103,2024-09-11 10:13:00-04:00,0.3,0.2,0.2,0.00151882,0.0014977,0.1,Above,39.05,123.13
CPI,2024-09-11 08:30:00-04:00,104,2024-09-11 10:14:00-04:00,0.3,0.2,0.2,-0.00335756,-0.00273443,0.1,Above,45.09,1257.06
CPI,2024-09-11 08:30:00-04:00,105,2024-09-11 10:15:00-04:00,0.3,0.2,0.2,-0.00107559,-0.00108544,0.1,Above,33.73,1531.99
CPI,2024-09-11 08:30:00-04:00,106,2024-09-11 10:16:00-04:00,0.3,0.2,0.2,-0.00093287,-0.00085533,0.1,Above,49.25,238.12
CPI,2024-09-11 08:30:00-04:00,107,2024-09-11 10:17:00-04:00,0.3,0.2,0.2,0.00053834,0.00036688,0.1,Above,125.88,337.27
